Accession	Country	Region	PMID	gb_lab_construct	Multiple_locations
KT234946	USA				
KT234947	USA				
KT234948	USA				
KT234949	USA				
KT234950	USA				
KT234951	USA				
KT234952	USA				
KT234953	USA				
KT234954	USA				
KT234955	USA				
KT234956	USA				
KT234957	USA				
KT234958	USA				
KT234959	USA				
KT234960	USA				
KT234961	USA				
KT234962	USA				
KT234963	USA				
KT234964	USA				
KT234965	USA				
KT234966	USA				
KT234967	USA				
KT234968	USA				
KT234969	USA				
KT234970	USA				
KT234971	USA				
KT234972	USA				
KT234973	USA				
KT234974	USA				
KT234975	USA				
KT234976	USA				
KT234977	USA				
KT234978	USA				
KT234979	USA				
KT234980	USA				
KT234981	USA				
KT234982	USA				
KT234983	USA				
KT234984	USA				
KT234985	USA				
KT234986	USA				
KT234987	USA				
KT234988	USA				
KT234989	USA				
KT234990	USA				
KT234991	USA				
KT234992	USA				
KT234993	USA				
KT234994	USA				
KT234995	USA				
KT234996	USA				
KT234997	USA				
KT234998	USA				
KT234999	USA				
KT235000	USA				
KT235001	USA				
KT235002	USA				
KT235003	USA				
KT235004	USA				
KT235005	USA				
KT235006	USA				
KT235007	USA				
KT235008	USA				
KT235009	USA				
KT235010	USA				
KT235011	USA				
KT235012	USA				
KT235013	USA				
KT235014	USA				
KT235015	USA				
KT235016	USA				
KT235017	USA				
KT235018	USA				
KT235019	USA				
KT235020	USA				
KT235021	USA				
KT235022	USA				
KT235023	USA				
KT235024	USA				
KT235025	USA				
KT235026	USA				
KT235027	USA				
KT235028	USA				
KT235029	USA				
KT235030	USA				
KT235031	USA				
KT235032	USA				
KT235033	USA				
KT235034	USA				
KT235035	USA				
KT235036	USA				
KT235037	USA				
KT235038	USA				
KT235039	USA				
KT235040	USA				
KT235041	USA				
KT235042	USA				
KT235043	USA				
KT235044	USA				
KT235045	USA				
KT235046	USA				
KT235047	USA				
KT235048	USA				
KT235049	USA				
KT235050	USA				
KT235051	USA				
KT235052	USA				
KT235053	USA				
KT235054	USA				
KT235055	USA				
KT235056	USA				
KT235057	USA				
KT235058	USA				
KT235059	USA				
KT235060	USA				
KT235061	USA				
KT235062	USA				
KT235063	USA				
KT235064	USA				
KT235065	USA				
KT235066	USA				
KT235067	USA				
KT235068	USA				
KT235069	USA				
KT235070	USA				
KT235071	USA				
KT235072	USA				
KT235073	USA				
KT235074	USA				
KT235075	USA				
KT235076	USA				
KT235077	USA				
KT235078	USA				
KT235079	USA				
KT235080	USA				
KT235081	USA				
KT235082	USA				
KT235083	USA				
KT235084	USA				
KT235085	USA				
KT235086	USA				
KT235087	USA				
KT235088	USA				
KT235089	USA				
KT235090	USA				
KT235091	USA				
KT235092	USA				
KT235093	USA				
KT235094	USA				
KT235095	USA				
KT235096	USA				
KT235097	USA				
KT235098	USA				
KT235099	USA				
KT235100	USA				
KT235101	USA				
KT235102	USA				
KT235103	USA				
KT235104	USA				
KT235105	USA				
KT235106	USA				
KT235107	USA				
KT235108	USA				
KT235109	USA				
KT235110	USA				
KT235111	USA				
KT235112	USA				
KT235113	USA				
KT235114	USA				
KT235115	USA				
KT235116	USA				
KT235117	USA				
KT235118	USA				
KT235119	USA				
KT235120	USA				
KT235121	USA				
KT235122	USA				
KT235123	USA				
KT235124	USA				
KT235125	USA				
KT235126	USA				
KT235127	USA				
KT235128	USA				
KT235129	USA				
KT235130	USA				
KT235131	USA				
KT235132	USA				
KT235133	USA				
KT235134	USA				
KT235135	USA				
KT235136	USA				
KT235137	USA				
KT235138	USA				
KT235139	USA				
KT235140	USA				
KT235141	USA				
KT235142	USA				
KT235143	USA				
KT235144	USA				
KT235145	USA				
KT235146	USA				
KT235147	USA				
KT235148	USA				
KT235149	USA				
KT235150	USA				
KT235151	USA				
KT235152	USA				
KT235153	USA				
KT235154	USA				
KT235155	USA				
KT235156	USA				
KT235157	USA				
KT235158	USA				
KT235159	USA				
KT235160	USA				
KT235161	USA				
KT235162	USA				
KT235163	USA				
KT235164	USA				
KT235165	USA				
KT235166	USA				
KT235167	USA				
KT235168	USA				
KT235169	USA				
KT235170	USA				
KT235171	USA				
KT235172	USA				
KT235173	USA				
KT235174	USA				
KT235175	USA				
KT235176	USA				
KT235177	USA				
KT235178	USA				
KT235179	USA				
KT235180	USA				
KT235181	USA				
KT235182	USA				
KT235183	USA				
KT235184	USA				
KT235185	USA				
KT235186	USA				
KT235187	USA				
KT235188	USA				
KT235189	USA				
KT235190	USA				
KT235191	USA				
KT235192	USA				
KT235193	USA				
KT235194	USA				
KT235195	USA				
KT235196	USA				
KT235197	USA				
KT235198	USA				
KT235199	USA				
KT235200	USA				
KT235201	USA				
KT235202	USA				
KT235203	USA				
KT235204	USA				
KT235205	USA				
KT235206	USA				
KT235207	USA				
KT235208	USA				
KT235209	USA				
KT235210	USA				
KT235211	USA				
KT235212	USA				
KT235213	USA				
KT235214	USA				
KT235215	USA				
KT235216	USA				
KT235217	USA				
KT235218	USA				
KT235219	USA				
KT235220	USA				
KT235221	USA				
KT235222	USA				
KT235223	USA				
KT235224	USA				
KT235225	USA				
KT235226	USA				
KT235227	USA				
KT235228	USA				
KT235229	USA				
KT235230	USA				
KT235231	USA				
KT235232	USA				
KT235233	USA				
KT235234	USA				
KT235235	USA				
KT235236	USA				
KT235237	USA				
KT235238	USA				
KT235239	USA				
KT235240	USA				
KT235241	USA				
KT235242	USA				
KT235243	USA				
KT235244	USA				
KT235245	USA				
KT235246	USA				
KT235247	USA				
KT235248	USA				
KT235249	USA				
KT235250	USA				
KT235251	USA				
KT235252	USA				
KT235253	USA				
KT235254	USA				
KT235255	USA				
KT235256	USA				
KT235257	USA				
KT235258	USA				
KT235259	USA				
KT235260	USA				
KT235261	USA				
KT235262	USA				
KT235263	USA				
KT235264	USA				
KT235265	USA				
KT235266	USA				
KT235267	USA				
KT235268	USA				
KT235269	USA				
KT235270	USA				
KT235271	USA				
KT235272	USA				
KT235273	USA				
KT235274	USA				
KT235275	USA				
KT235276	USA				
KT235277	USA				
KT235278	USA				
KT235279	USA				
KT235280	USA				
KT235281	USA				
KT235282	USA				
KT235283	USA				
KT235284	USA				
KT235285	USA				
KT235286	USA				
KT235287	USA				
KT235288	USA				
KT235289	USA				
KT235290	USA				
KT235291	USA				
KT235292	USA				
KT235293	USA				
KT235294	USA				
KT235295	USA				
KT235296	USA				
KT235297	USA				
KT235298	USA				
KT235299	USA				
KT235300	USA				
KT235301	USA				
KT235302	USA				
KT235303	USA				
KT235304	USA				
KT235305	USA				
KT235306	USA				
KT235307	USA				
KT235308	USA				
KT235309	USA				
KT235310	USA				
KT235311	USA				
KT235312	USA				
KT235313	USA				
KT235314	USA				
KT235315	USA				
KT235316	USA				
KT235317	USA				
KT235318	USA				
KT235319	USA				
KT235320	USA				
KT235321	USA				
KT235322	USA				
KT235323	USA				
KT235324	USA				
KT235325	USA				
KT235326	USA				
KT235327	USA				
KT235328	USA				
KT235329	USA				
KT235330	USA				
KT235331	USA				
KT235332	USA				
KT235333	USA				
KT235334	USA				
KT235335	USA				
KT235336	USA				
KT235337	USA				
KT235338	USA				
KT235339	USA				
KT235340	USA				
KT235341	USA				
KT235342	USA				
KT235343	USA				
KT235344	USA				
KT235345	USA				
KT235346	USA				
KT235347	USA				
KT235348	USA				
KT235349	USA				
KT235350	USA				
KT235351	USA				
KT235352	USA				
KT235353	USA				
KT235354	USA				
KT235355	USA				
KT235356	USA				
KT235357	USA				
KT235358	USA				
KT235359	USA				
KT235360	USA				
KT235361	USA				
KT235362	USA				
KT235363	USA				
KT235364	USA				
KT235365	USA				
KT235366	USA				
KT235367	USA				
KT235368	USA				
KT235369	USA				
KT235370	USA				
KT235371	USA				
KT235372	USA				
KT235373	USA				
KT235374	USA				
KT235375	USA				
KT235376	USA				
KT235377	USA				
KT235378	USA				
KT235379	USA				
KT235380	USA				
KT235381	USA				
KT235382	USA				
KT235383	USA				
KT235384	USA				
KT235385	USA				
KT235386	USA				
KT235387	USA				
KT235388	USA				
KT235389	USA				
KT235390	USA				
KT235391	USA				
KT235392	USA				
KT235393	USA				
KT235394	USA				
KT235395	USA				
KT235396	USA				
KT235397	USA				
KT235398	USA				
KT235399	USA				
KT235400	USA				
KT235401	USA				
KT235402	USA				
KT235403	USA				
KT235404	USA				
KT235405	USA				
KT235406	USA				
KT235407	USA				
KT235408	USA				
KT235409	USA				
KT235410	USA				
KT235411	USA				
KT235412	USA				
KT235413	USA				
KT235414	USA				
KT235415	USA				
KT235416	USA				
KT235417	USA				
KT235418	USA				
KT235419	USA				
KT235420	USA				
KT235421	USA				
KT235422	USA				
KT235423	USA				
KT235424	USA				
KT235425	USA				
KT235426	USA				
KT235427	USA				
KT235428	USA				
KT235429	USA				
KT235430	USA				
KT235431	USA				
KT235432	USA				
KT235433	USA				
KT235434	USA				
KT235435	USA				
KT235436	USA				
KT235437	USA				
KT235438	USA				
KT235439	USA				
KT235440	USA				
KT235441	USA				
KT235442	USA				
KT235443	USA				
KT235444	USA				
KT235445	USA				
KT235446	USA				
KT235447	USA				
KT235448	USA				
KT235449	USA				
KT235450	USA				
KT235451	USA				
KT235452	USA				
KT235453	USA				
KT235454	USA				
KT235455	USA				
KT235456	USA				
KT235457	USA				
KT235458	USA				
KT235459	USA				
KT235460	USA				
KT235461	USA				
KT235462	USA				
KT235463	USA				
KT235464	USA				
KT235465	USA				
KT235466	USA				
KT235467	USA				
KT235468	USA				
KT235469	USA				
KT235470	USA				
KT235471	USA				
KT235472	USA				
KT235473	USA				
KT235474	USA				
KT235475	USA				
KT235476	USA				
KT235477	USA				
KT235478	USA				
KT235479	USA				
KT235480	USA				
KT235481	USA				
KT235482	USA				
KT235483	USA				
KT235484	USA				
KT235485	USA				
KT235486	USA				
KT235487	USA				
KT235488	USA				
KT235489	USA				
KT235490	USA				
KT235491	USA				
KT235492	USA				
KT235493	USA				
KT235494	USA				
KT235495	USA				
KT235496	USA				
KT235497	USA				
KT235498	USA				
KT235499	USA				
KT235500	USA				
KT235501	USA				
KT235502	USA				
KT235503	USA				
KT235504	USA				
KT235505	USA				
KT235506	USA				
KT235507	USA				
KT235508	USA				
KT235509	USA				
KT235510	USA				
KT235511	USA				
KT235512	USA				
KT235513	USA				
KT235514	USA				
KT235515	USA				
KT235516	USA				
KT235517	USA				
KT235518	USA				
KT235519	USA				
KT235520	USA				
KT235521	USA				
KT235522	USA				
KT235523	USA				
KT235524	USA				
KT235525	USA				
KT235526	USA				
KT235527	USA				
KT235528	USA				
KT235529	USA				
KT235530	USA				
KT235531	USA				
KT235532	USA				
KT235533	USA				
KT235534	USA				
KT235535	USA				
KT235536	USA				
KT235537	USA				
KT235538	USA				
KT235539	USA				
KT235540	USA				
KT235541	USA				
KT235542	USA				
KT235543	USA				
KT235544	USA				
KT235545	USA				
KT235546	USA				
KT235547	USA				
KT235548	USA				
KT235549	USA				
KT235550	USA				
KT235551	USA				
KT235552	USA				
KT235553	USA				
KT235554	USA				
KT235555	USA				
KT235556	USA				
KT235557	USA				
KT235558	USA				
KT235559	USA				
KT235560	USA				
KT235561	USA				
KT235562	USA				
KT235563	USA				
KT235564	USA				
KT870159	USA				
KT870160	USA				
KT870161	USA				
KT870162	USA				
KT870163	USA				
KT870164	USA				
KT870165	USA				
KT870166	USA				
KT870167	USA				
KT870168	USA				
KT870169	USA				
KT870170	USA				
KT870171	USA				
KT870172	USA				
KT870173	USA				
KT870174	USA				
KT870175	USA				
KT870176	USA				
KT870177	USA				
KT870178	USA				
KT870179	USA				
KT870180	USA				
KT870181	USA				
KT870182	USA				
KT870183	USA				
KT870184	USA				
KT870185	USA				
KT870186	USA				
KT870187	USA				
KT870188	USA				
KT870189	USA				
KT870190	USA				
KT870191	USA				
KT870192	USA				
KT870193	USA				
KT870194	USA				
KT870195	USA				
KT870196	USA				
KT870197	USA				
KT870198	USA				
KT870199	USA				
KT870200	USA				
KT870201	USA				
KT870202	USA				
KT870203	USA				
KT870204	USA				
KT870205	USA				
KT870206	USA				
KT870207	USA				
KT870208	USA				
KT870209	USA				
KT870210	USA				
KT870211	USA				
KT870212	USA				
KT870213	USA				
KT870214	USA				
KT870215	USA				
KT870216	USA				
KT870217	USA				
KT870218	USA				
KT870219	USA				
KT870220	USA				
KT870221	USA				
KT870222	USA				
KT870223	USA				
KT870224	USA				
KT870225	USA				
KT870226	USA				
KT870227	USA				
KT870228	USA				
KT870229	USA				
KT870230	USA				
KT870231	USA				
KT870232	USA				
KT870233	USA				
KT870234	USA				
KT870235	USA				
KT870236	USA				
KT870237	USA				
KT870238	USA				
KT870239	USA				
KT870240	USA				
KT870241	USA				
KT870242	USA				
KT870243	USA				
KT870244	USA				
KT870245	USA				
KT870246	USA				
KT870247	USA				
KT870248	USA				
KT870249	USA				
KT870250	USA				
KT870251	USA				
KT870252	USA				
KT870253	USA				
KT870254	USA				
KT870255	USA				
KT870256	USA				
KT870257	USA				
KT870258	USA				
KT870259	USA				
KT870260	USA				
KT870261	USA				
KT870262	USA				
KT870263	USA				
KT870264	USA				
KT870265	USA				
KT870266	USA				
KT870267	USA				
KT870268	USA				
KT870269	USA				
KT870270	USA				
KT870271	USA				
KT870272	USA				
KT870273	USA				
KT870274	USA				
KT870275	USA				
KT870276	USA				
KT870277	USA				
KT870278	USA				
KT870279	USA				
KT870280	USA				
KT870281	USA				
KT870282	USA				
KT870283	USA				
KT870284	USA				
KT870285	USA				
KT870286	USA				
KT870287	USA				
KT870288	USA				
KT870289	USA				
KT870290	USA				
KT870291	USA				
KT870292	USA				
KT870293	USA				
KT870294	USA				
KT870295	USA				
KT870296	USA				
KT870297	USA				
KT870298	USA				
KT870299	USA				
KT870300	USA				
KT870301	USA				
KT870302	USA				
KT870303	USA				
KT870304	USA				
KT870305	USA				
KT870306	USA				
KT870307	USA				
KT870308	USA				
KT870309	USA				
KT870310	USA				
KT870311	USA				
KT870312	USA				
KT870313	USA				
KT870314	USA				
KT870315	USA				
KT870316	USA				
KT870317	USA				
KT870318	USA				
KT870319	USA				
KT870320	USA				
KT870321	USA				
KT870322	USA				
KT870323	USA				
KT870324	USA				
KT870325	USA				
KT870326	USA				
KT870327	USA				
KT870328	USA				
KT870329	USA				
KT870330	USA				
KT870331	USA				
KT870332	USA				
KT870333	USA				
KT870334	USA				
KT870335	USA				
KT870336	USA				
KT870337	USA				
KT870338	USA				
KT870339	USA				
KT870340	USA				
KT870341	USA				
KT870342	USA				
KT870343	USA				
KT870344	USA				
KT870345	USA				
KT870346	USA				
KT870347	USA				
KT870348	USA				
KT870349	USA				
KT870350	USA				
KT870351	USA				
KT870352	USA				
KT870353	USA				
KT870354	USA				
KT870355	USA				
KT870356	USA				
KT870357	USA				
KT870358	USA				
KT870359	USA				
KT870360	USA				
KT870361	USA				
KT870362	USA				
KT870363	USA				
KT870364	USA				
KT870365	USA				
KT870366	USA				
KT870367	USA				
KT870368	USA				
KT870369	USA				
KT870370	USA				
KT870371	USA				
KT870372	USA				
KT870373	USA				
KT870374	USA				
KT870375	USA				
KT870376	USA				
KT870377	USA				
KT870378	USA				
KT870379	USA				
KT870380	USA				
KT870381	USA				
KT870382	USA				
KT870383	USA				
KT870384	USA				
KT870385	USA				
KT870386	USA				
KT870387	USA				
KT870388	USA				
KT870389	USA				
KT870390	USA				
KT870391	USA				
KT870392	USA				
KT870393	USA				
KT870394	USA				
KT870395	USA				
KT870396	USA				
KT870397	USA				
KT870398	USA				
KT870399	USA				
KT870400	USA				
KT870401	USA				
KT870402	USA				
KT870403	USA				
KT870404	USA				
KT870405	USA				
KT870406	USA				
KT870407	USA				
KT870408	USA				
KT870409	USA				
KT870410	USA				
KT870411	USA				
KT870412	USA				
KT870413	USA				
KT870414	USA				
KT870415	USA				
KT870416	USA				
KT870417	USA				
KT870418	USA				
KT870419	USA				
KT870420	USA				
KT870421	USA				
KT870422	USA				
KT870423	USA				
KT870424	USA				
KT870425	USA				
KT870426	USA				
KT870427	USA				
KT870428	USA				
KT870429	USA				
KT870430	USA				
KT870431	USA				
KT870432	USA				
KT870433	USA				
KT870434	USA				
KT870435	USA				
KT870436	USA				
KT870437	USA				
KT870438	USA				
KT870439	USA				
KT870440	USA				
KT870441	USA				
KT870442	USA				
KT870443	USA				
KT870444	USA				
KT870445	USA				
KT870446	USA				
KT870447	USA				
KT870448	USA				
KT870449	USA				
KT870450	USA				
KT870451	USA				
KT870452	USA				
KT870453	USA				
KT870454	USA				
KT870455	USA				
KT870456	USA				
KT870457	USA				
KT870458	USA				
KT870459	USA				
KT870460	USA				
KT870461	USA				
KT870462	USA				
KT870463	USA				
KT870464	USA				
KT870465	USA				
KT870466	USA				
KT870467	USA				
KT870468	USA				
KT870469	USA				
KT870470	USA				
KT870471	USA				
KT870472	USA				
KT870473	USA				
KT870474	USA				
KT870475	USA				
KT870476	USA				
KT870477	USA				
KT870478	USA				
KT870479	USA				
KT870480	USA				
KT870481	USA				
KT870482	USA				
KT870483	USA				
KT870484	USA				
KT870485	USA				
KT870486	USA				
KT870487	USA				
KT870488	USA				
KT870489	USA				
KT870490	USA				
KT870491	USA				
KT870492	USA				
KT870493	USA				
KT870494	USA				
KT870495	USA				
KT870496	USA				
KT870497	USA				
KT870498	USA				
KT870499	USA				
KT870500	USA				
KT870501	USA				
KT870502	USA				
KT870503	USA				
KT870504	USA				
KT870505	USA				
KT870506	USA				
KT870507	USA				
KT870508	USA				
KT870509	USA				
KT870510	USA				
KT870511	USA				
KT870512	USA				
KT870513	USA				
KT870514	USA				
KT870515	USA				
KT870516	USA				
KT870517	USA				
KT870518	USA				
KT870519	USA				
KT870520	USA				
KT870521	USA				
KT870522	USA				
KT870523	USA				
KT870524	USA				
KT870525	USA				
KT870526	USA				
KT870527	USA				
KT870528	USA				
KT870529	USA				
KT870530	USA				
KT870531	USA				
KT870532	USA				
KT870533	USA				
KT870534	USA				
KT870535	USA				
KT870536	USA				
KT870537	USA				
KT870538	USA				
KT870539	USA				
KT870540	USA				
KT870541	USA				
KT870542	USA				
KT870543	USA				
KT870544	USA				
KT870545	USA				
KT870546	USA				
KT870547	USA				
KT870548	USA				
KT870549	USA				
KT870550	USA				
KT870551	USA				
KT870552	USA				
KT870553	USA				
KT870554	USA				
KT870555	USA				
KT870556	USA				
KT870557	USA				
KT870558	USA				
KT870559	USA				
KT870560	USA				
KT870561	USA				
KT870562	USA				
KT870563	USA				
KT870564	USA				
KT870565	USA				
KT870566	USA				
KT870567	USA				
KT870568	USA				
KT870569	USA				
KT870570	USA				
KT870571	USA				
KT870572	USA				
KT870573	USA				
KT870574	USA				
KT870575	USA				
KT870576	USA				
KT870577	USA				
KT870578	USA				
KT870579	USA				
KT870580	USA				
KT870581	USA				
KT870582	USA				
KT870583	USA				
KT870584	USA				
KT870585	USA				
KT870586	USA				
KT870587	USA				
KT870588	USA				
KT870589	USA				
KT870590	USA				
KT870591	USA				
KT870592	USA				
KT870593	USA				
KT870594	USA				
KT870595	USA				
KT870596	USA				
KT870597	USA				
KT870598	USA				
KT870599	USA				
KT870600	USA				
KT870601	USA				
KT870602	USA				
KT870603	USA				
KT870604	USA				
KT870605	USA				
KT870606	USA				
KT870607	USA				
KT870608	USA				
KT870609	USA				
KT870610	USA				
KT870611	USA				
KT870612	USA				
KT870613	USA				
KT870614	USA				
KT870615	USA				
KT870616	USA				
KT870617	USA				
KT870618	USA				
KT870619	USA				
KT870620	USA				
KT870621	USA				
KT870622	USA				
KT870623	USA				
KT870624	USA				
KT870625	USA				
KT870626	USA				
KT870627	USA				
KT870628	USA				
KT870629	USA				
KT870630	USA				
KT870631	USA				
KT870632	USA				
KT870633	USA				
KT870634	USA				
KT870635	USA				
